video,rec_t,rec_r,rec_d,rec_conf,face_pose,fp_x0,fp_y0,fp_conf0,fp_x1,fp_y1,fp_conf1,fp_x2,fp_y2,fp_conf2,fp_x3,fp_y3,fp_conf3,fp_x4,fp_y4,fp_conf4,fp_x5,fp_y5,fp_conf5,fp_x6,fp_y6,fp_conf6,fp_x7,fp_y7,fp_conf7,fp_x8,fp_y8,fp_conf8,fp_x9,fp_y9,fp_conf9,fp_x10,fp_y10,fp_conf10,fp_x11,fp_y11,fp_conf11,fp_x12,fp_y12,fp_conf12,fp_x13,fp_y13,fp_conf13,fp_x14,fp_y14,fp_conf14,fp_x15,fp_y15,fp_conf15,fp_x16,fp_y16,fp_conf16,fp_x17,fp_y17,fp_conf17,fp_x18,fp_y18,fp_conf18,fp_x19,fp_y19,fp_conf19,fp_x20,fp_y20,fp_conf20,fp_x21,fp_y21,fp_conf21,fp_x22,fp_y22,fp_conf22,fp_x23,fp_y23,fp_conf23,fp_x24,fp_y24,fp_conf24,fp_x25,fp_y25,fp_conf25,fp_x26,fp_y26,fp_conf26,fp_x27,fp_y27,fp_conf27,fp_x28,fp_y28,fp_conf28,fp_x29,fp_y29,fp_conf29,fp_x30,fp_y30,fp_conf30,fp_x31,fp_y31,fp_conf31,fp_x32,fp_y32,fp_conf32,fp_x33,fp_y33,fp_conf33,fp_x34,fp_y34,fp_conf34,fp_x35,fp_y35,fp_conf35,fp_x36,fp_y36,fp_conf36,fp_x37,fp_y37,fp_conf37,face_up_down,face_left_right,face_roll,face_conf,gaze_up_down,gaze_left_right,gaze_conf,left_eye_open,left_eye_conf,right_eye_open,right_eye_conf,mouth_open,mouth_conf,smile_level
34.0,50.6058394161,299.883211679,184.99270073,744.649635036,1.31386861314,173.759124088,83.5182481752,1000.0,203.97080292,84.3941605839,1000.0,188.284671533,76.6569343066,1000.0,189.394160584,87.8905109489,1000.0,180.846715328,77.7883211679,1000.0,181.883211679,87.9343065693,1000.0,195.96350365,78.2846715328,1000.0,196.708029197,86.0729927007,1000.0,241.927007299,84.7810218978,1000.0,272.00729927,81.7299270073,1000.0,256.452554745,76.8686131387,1000.0,256.941605839,86.7591240876,1000.0,249.02919708,78.7664233577,1000.0,249.423357664,85.6204379562,1000.0,264.058394161,77.1167883212,1000.0,264.379562044,86.2335766423,1000.0,201.197080292,158.941605839,1000.0,256.102189781,155.781021898,1000.0,231.547445255,148.671532847,1000.0,231.04379562,156.226277372,1000.0,231.051094891,159.138686131,1000.0,231.868613139,168.98540146,1000.0,222.051094891,148.379562044,1000.0,221.744525547,156.386861314,1000.0,221.642335766,159.562043796,1000.0,222.175182482,168.160583942,1000.0,239.605839416,147.248175182,1000.0,239.430656934,155.357664234,1000.0,239.540145985,158.364963504,1000.0,240.321167883,166.941605839,1000.0,212.240875912,152.437956204,1000.0,212.102189781,157.532846715,1000.0,212.0,159.467153285,1000.0,212.394160584,166.204379562,1000.0,247.868613139,149.759124088,1000.0,247.554744526,155.394160584,1000.0,247.613138686,157.364963504,1000.0,248.233576642,163.98540146,1000.0,4.37226277372,7.90510948905,-1.78102189781,348.204379562,-1.97080291971,4.64233576642,617.116788321,370.686131387,915.328467153,327.95620438,915.328467153,61.0656934307,915.328467153,7.02189781022
34.0,40.0592592593,287.296296296,182.555555556,768.474074074,0.0,162.059259259,80.0666666667,1000.0,192.42962963,81.6814814815,1000.0,176.918518519,72.0962962963,1000.0,177.807407407,86.037037037,1000.0,169.518518519,73.0518518519,1000.0,170.311111111,86.037037037,1000.0,184.659259259,74.4814814815,1000.0,185.177777778,83.9037037037,1000.0,229.148148148,81.8888888889,1000.0,259.77037037,78.1333333333,1000.0,244.044444444,72.7333333333,1000.0,244.385185185,84.2,1000.0,236.303703704,74.7407407407,1000.0,236.666666667,83.0074074074,1000.0,251.637037037,73.1333333333,1000.0,251.955555556,83.4814814815,1000.0,186.644444444,156.740740741,1000.0,241.37037037,154.62962963,1000.0,216.162962963,144.614814815,1000.0,215.777777778,152.592592593,1000.0,215.851851852,157.444444444,1000.0,216.474074074,167.592592593,1000.0,206.725925926,144.177777778,1000.0,206.62962963,152.837037037,1000.0,206.674074074,157.503703704,1000.0,206.940740741,166.644444444,1000.0,224.548148148,143.422222222,1000.0,224.251851852,152.088888889,1000.0,224.362962963,156.696296296,1000.0,225.02962963,165.822222222,1000.0,197.111111111,148.62962963,1000.0,197.096296296,154.451851852,1000.0,197.155555556,157.518518519,1000.0,197.422222222,164.562962963,1000.0,232.985185185,146.755555556,1000.0,232.62962963,152.903703704,1000.0,232.674074074,156.103703704,1000.0,233.125925926,163.037037037,1000.0,6.07407407407,3.8962962963,-1.00740740741,91.7851851852,-6.80740740741,5.81481481481,707.511111111,462.696296296,957.037037037,376.533333333,957.037037037,97.5037037037,957.037037037,6.40740740741
34.0,48.9096774194,296.206451613,193.741935484,792.890322581,0.0,170.258064516,86.8258064516,1000.0,201.4,88.7677419355,1000.0,185.490322581,78.9870967742,1000.0,186.309677419,92.9548387097,1000.0,177.84516129,79.9935483871,1000.0,178.619354839,92.8322580645,1000.0,193.35483871,81.4,1000.0,193.95483871,90.9548387097,1000.0,238.709677419,89.2774193548,1000.0,269.870967742,85.2838709677,1000.0,253.95483871,80.1677419355,1000.0,254.193548387,91.9032258065,1000.0,246.161290323,82.1612903226,1000.0,246.438709677,90.5612903226,1000.0,261.735483871,80.4774193548,1000.0,261.858064516,91.1935483871,1000.0,196.206451613,164.038709677,1000.0,250.703225806,162.283870968,1000.0,226.651612903,154.922580645,1000.0,225.916129032,162.490322581,1000.0,225.832258065,164.619354839,1000.0,226.406451613,174.541935484,1000.0,217.180645161,154.341935484,1000.0,216.677419355,162.348387097,1000.0,216.541935484,164.812903226,1000.0,216.84516129,173.438709677,1000.0,234.612903226,153.677419355,1000.0,234.264516129,161.780645161,1000.0,234.232258065,164.103225806,1000.0,234.883870968,172.709677419,1000.0,207.348387097,158.161290323,1000.0,206.987096774,163.232258065,1000.0,206.896774194,164.580645161,1000.0,207.174193548,171.251612903,1000.0,242.703225806,156.367741935,1000.0,242.219354839,161.922580645,1000.0,242.251612903,163.406451613,1000.0,242.767741935,170.064516129,1000.0,2.96774193548,9.57419354839,-1.32903225806,64.6774193548,-5.01935483871,7.09677419355,705.44516129,447.303225806,986.451612903,373.419354839,986.451612903,50.8451612903,986.451612903,4.63225806452
34.0,45.3866171004,292.657992565,188.204460967,752.773234201,0.836431226766,168.241635688,83.4758364312,1000.0,198.568773234,85.8327137546,1000.0,183.356877323,76.468401487,1000.0,183.814126394,89.1821561338,1000.0,175.858736059,77.249070632,1000.0,176.289962825,88.9888475836,1000.0,190.936802974,78.8513011152,1000.0,191.219330855,87.5278810409,1000.0,235.635687732,87.4163568773,1000.0,266.208178439,84.4981412639,1000.0,250.639405204,79.1040892193,1000.0,250.724907063,89.9293680297,1000.0,243.014869888,80.8810408922,1000.0,243.144981413,88.5762081784,1000.0,258.256505576,79.6096654275,1000.0,258.286245353,89.468401487,1000.0,190.836431227,158.73605948,1000.0,246.293680297,159.007434944,1000.0,221.453531599,151.873605948,1000.0,220.598513011,159.26394052,1000.0,220.342007435,162.018587361,1000.0,220.483271375,172.152416357,1000.0,211.959107807,150.940520446,1000.0,211.271375465,158.721189591,1000.0,210.951672862,161.817843866,1000.0,210.884758364,170.349442379,1000.0,229.691449814,150.92936803,1000.0,229.089219331,158.773234201,1000.0,228.944237918,161.73605948,1000.0,229.304832714,170.330855019,1000.0,202.0,154.003717472,1000.0,201.646840149,158.862453532,1000.0,201.457249071,160.576208178,1000.0,201.342007435,167.412639405,1000.0,238.063197026,153.56133829,1000.0,237.390334572,158.828996283,1000.0,237.342007435,160.750929368,1000.0,237.609665428,167.498141264,1000.0,0.53531598513,5.35687732342,0.602230483271,185.698884758,-5.45353159851,6.27881040892,693.349442379,441.014869888,973.605947955,372.453531599,973.605947955,68.0074349442,973.605947955,17.7100371747
35.0,76.6534653465,359.445544554,208.277227723,739.128712871,0.445544554455,258.782178218,110.95049505,1000.0,285.04950495,112.346534653,1000.0,272.178217822,106.128712871,1000.0,272.069306931,113.821782178,1000.0,265.683168317,106.554455446,1000.0,265.495049505,113.683168317,1000.0,278.702970297,107.891089109,1000.0,278.633663366,112.871287129,1000.0,323.188118812,115.811881188,1000.0,348.227722772,117.247524752,1000.0,336.089108911,110.693069307,1000.0,335.316831683,118.841584158,1000.0,329.693069307,111.277227723,1000.0,329.168316832,117.188118812,1000.0,342.227722772,111.930693069,1000.0,341.504950495,119.316831683,1000.0,270.178217822,179.03960396,1000.0,323.564356436,183.742574257,1000.0,302.97029703,176.871287129,1000.0,300.841584158,183.217821782,1000.0,300.198019802,187.405940594,1000.0,299.831683168,196.95049505,1000.0,293.366336634,175.198019802,1000.0,291.554455446,181.851485149,1000.0,290.792079208,186.366336634,1000.0,290.168316832,194.108910891,1000.0,310.475247525,176.475247525,1000.0,308.712871287,183.287128713,1000.0,308.277227723,187.732673267,1000.0,308.089108911,195.366336634,1000.0,282.861386139,176.861386139,1000.0,281.653465347,180.811881188,1000.0,281.108910891,183.386138614,1000.0,280.534653465,189.97029703,1000.0,317.504950495,178.801980198,1000.0,315.940594059,183.455445545,1000.0,315.653465347,186.415841584,1000.0,315.554455446,192.792079208,1000.0,-2.83168316832,7.0,6.78217821782,631.742574257,0.49504950495,2.92079207921,636.069306931,316.841584158,1000.0,357.128712871,1000.0,85.9306930693,1000.0,0.0
35.0,92.9899665552,336.010033445,219.491638796,770.404682274,0.0,239.698996656,125.949832776,1000.0,264.755852843,126.986622074,1000.0,252.56187291,120.943143813,1000.0,252.381270903,128.501672241,1000.0,246.334448161,121.441471572,1000.0,246.160535117,128.451505017,1000.0,258.842809365,122.494983278,1000.0,258.602006689,127.518394649,1000.0,300.0,130.304347826,1000.0,324.468227425,131.993311037,1000.0,312.872909699,125.304347826,1000.0,311.735785953,133.508361204,1000.0,306.585284281,126.066889632,1000.0,305.83277592,131.755852843,1000.0,318.81270903,126.632107023,1000.0,317.795986622,134.183946488,1000.0,251.284280936,191.535117057,1000.0,301.418060201,195.846153846,1000.0,283.080267559,187.842809365,1000.0,280.795986622,194.434782609,1000.0,280.127090301,199.481605351,1000.0,279.79264214,209.086956522,1000.0,273.816053512,186.464882943,1000.0,272.026755853,193.230769231,1000.0,271.294314381,198.454849498,1000.0,270.598662207,206.324414716,1000.0,290.023411371,187.672240803,1000.0,287.996655518,194.565217391,1000.0,287.444816054,199.705685619,1000.0,287.454849498,207.505016722,1000.0,263.511705686,188.331103679,1000.0,262.444816054,192.535117057,1000.0,261.953177258,195.769230769,1000.0,261.301003344,202.357859532,1000.0,296.43812709,190.0,1000.0,294.638795987,194.966555184,1000.0,294.197324415,198.525083612,1000.0,294.2909699,204.946488294,1000.0,-0.705685618729,6.44816053512,6.28762541806,885.882943144,2.88294314381,1.13043478261,638.745819398,321.377926421,1000.0,360.260869565,1000.0,108.2909699,1000.0,0.0100334448161
35.0,96.6076388889,330.947916667,223.767361111,700.892361111,3.90625,241.5,129.371527778,1000.0,266.548611111,131.739583333,1000.0,254.645833333,124.940972222,1000.0,254.111111111,132.878472222,1000.0,248.40625,125.142361111,1000.0,247.850694444,132.493055556,1000.0,260.861111111,126.826388889,1000.0,260.364583333,132.15625,1000.0,301.857638889,136.322916667,1000.0,324.322916667,137.940972222,1000.0,313.916666667,131.350694444,1000.0,312.503472222,139.590277778,1000.0,308.076388889,132.006944444,1000.0,307.135416667,137.847222222,1000.0,319.298611111,132.736111111,1000.0,318.065972222,140.180555556,1000.0,252.288194444,194.732638889,1000.0,299.916666667,200.413194444,1000.0,282.534722222,192.923611111,1000.0,280.163194444,198.996527778,1000.0,279.361111111,204.010416667,1000.0,278.708333333,213.256944444,1000.0,273.725694444,191.270833333,1000.0,271.871527778,197.534722222,1000.0,271.010416667,202.736111111,1000.0,270.024305556,210.163194444,1000.0,289.180555556,192.861111111,1000.0,287.034722222,199.25,1000.0,286.336805556,204.399305556,1000.0,286.15625,211.868055556,1000.0,263.899305556,192.46875,1000.0,262.8125,196.329861111,1000.0,262.277777778,199.597222222,1000.0,261.381944444,205.850694444,1000.0,295.333333333,195.059027778,1000.0,293.350694444,199.659722222,1000.0,292.854166667,203.21875,1000.0,292.774305556,209.392361111,1000.0,-1.97222222222,9.09722222222,7.96180555556,755.045138889,4.31597222222,3.81597222222,648.25,336.246527778,973.263888889,395.743055556,973.263888889,112.138888889,973.263888889,0.267361111111
35.0,99.2844036697,288.80733945,217.412844037,759.330275229,0.0,198.064220183,131.201834862,1000.0,222.339449541,131.770642202,1000.0,210.467889908,126.513761468,1000.0,210.366972477,133.266055046,1000.0,204.467889908,127.073394495,1000.0,204.275229358,133.293577982,1000.0,216.541284404,127.880733945,1000.0,216.431192661,132.256880734,1000.0,255.990825688,134.339449541,1000.0,278.834862385,135.706422018,1000.0,267.944954128,129.816513761,1000.0,267.110091743,137.04587156,1000.0,262.082568807,130.587155963,1000.0,261.532110092,135.541284404,1000.0,273.504587156,131.036697248,1000.0,272.752293578,137.52293578,1000.0,209.486238532,193.119266055,1000.0,258.311926606,195.76146789,1000.0,240.577981651,188.293577982,1000.0,238.412844037,194.623853211,1000.0,237.963302752,200.348623853,1000.0,237.990825688,209.513761468,1000.0,231.440366972,187.23853211,1000.0,229.816513761,193.798165138,1000.0,229.28440367,199.614678899,1000.0,228.844036697,207.091743119,1000.0,247.266055046,187.871559633,1000.0,245.422018349,194.550458716,1000.0,245.027522936,200.23853211,1000.0,245.293577982,207.770642202,1000.0,221.440366972,189.376146789,1000.0,220.366972477,193.486238532,1000.0,220.119266055,197.183486239,1000.0,219.669724771,203.513761468,1000.0,253.513761468,189.889908257,1000.0,251.80733945,194.853211009,1000.0,251.550458716,198.844036697,1000.0,251.825688073,205.100917431,1000.0,3.88990825688,6.09174311927,5.49541284404,932.339449541,4.25688073394,-0.137614678899,564.889908257,289.357798165,865.137614679,331.834862385,865.137614679,121.302752294,865.137614679,0.045871559633
35.0,103.798507463,298.0,223.044776119,693.664179104,0.0,216.126865672,131.417910448,1000.0,240.380597015,134.328358209,1000.0,229.052238806,127.895522388,1000.0,228.246268657,134.843283582,1000.0,222.970149254,127.820895522,1000.0,222.21641791,134.343283582,1000.0,234.970149254,129.873134328,1000.0,234.373134328,134.388059701,1000.0,274.141791045,140.089552239,1000.0,294.111940299,142.731343284,1000.0,284.902985075,136.223880597,1000.0,283.507462687,143.23880597,1000.0,279.701492537,136.656716418,1000.0,278.820895522,141.544776119,1000.0,289.679104478,137.626865672,1000.0,288.507462687,144.141791045,1000.0,222.567164179,194.007462687,1000.0,269.902985075,200.671641791,1000.0,254.23880597,193.02238806,1000.0,251.373134328,198.776119403,1000.0,250.432835821,203.723880597,1000.0,249.776119403,212.567164179,1000.0,245.253731343,191.223880597,1000.0,242.917910448,197.156716418,1000.0,241.850746269,202.313432836,1000.0,240.940298507,209.455223881,1000.0,260.529850746,193.082089552,1000.0,258.082089552,199.231343284,1000.0,257.246268657,204.253731343,1000.0,256.962686567,211.350746269,1000.0,235.0,192.343283582,1000.0,233.5,195.865671642,1000.0,232.880597015,198.992537313,1000.0,232.067164179,205.037313433,1000.0,266.164179104,195.298507463,1000.0,264.029850746,199.73880597,1000.0,263.395522388,203.223880597,1000.0,263.194029851,209.141791045,1000.0,-4.40298507463,11.7611940299,10.0149253731,960.171641791,2.49253731343,4.67164179104,641.78358209,304.604477612,1000.0,379.440298507,1000.0,112.074626866,1000.0,0.0970149253731
35.0,96.7130434783,313.47826087,221.552173913,695.947826087,2.34782608696,232.27826087,127.386956522,1000.0,257.130434783,130.791304348,1000.0,245.804347826,123.734782609,1000.0,244.656521739,131.5,1000.0,239.582608696,123.52173913,1000.0,238.495652174,130.882608696,1000.0,251.882608696,125.813043478,1000.0,251.02173913,131.008695652,1000.0,291.552173913,137.782608696,1000.0,311.060869565,140.326086957,1000.0,302.291304348,133.495652174,1000.0,300.791304348,140.865217391,1000.0,297.147826087,134.056521739,1000.0,296.113043478,139.160869565,1000.0,306.952173913,134.934782609,1000.0,305.613043478,141.72173913,1000.0,239.695652174,190.304347826,1000.0,286.22173913,198.308695652,1000.0,270.634782609,189.934782609,1000.0,267.713043478,195.934782609,1000.0,266.786956522,200.134782609,1000.0,265.8,209.317391304,1000.0,261.852173913,187.852173913,1000.0,259.508695652,194.082608696,1000.0,258.430434783,198.469565217,1000.0,257.22173913,205.956521739,1000.0,276.986956522,190.182608696,1000.0,274.32173913,196.565217391,1000.0,273.443478261,200.830434783,1000.0,272.92173913,208.356521739,1000.0,251.791304348,188.734782609,1000.0,250.330434783,192.517391304,1000.0,249.743478261,195.12173913,1000.0,248.569565217,201.356521739,1000.0,282.613043478,192.647826087,1000.0,280.247826087,197.243478261,1000.0,279.660869565,200.265217391,1000.0,279.256521739,206.352173913,1000.0,-1.47391304348,12.6913043478,10.5,893.569565217,6.30869565217,4.50434782609,654.030434783,321.108695652,1000.0,393.069565217,1000.0,92.552173913,1000.0,0.95652173913
36.0,46.34375,302.609375,167.03125,784.90625,0.0,215.390625,75.5,1000.0,236.65625,77.390625,1000.0,227.0,73.890625,1000.0,225.96875,78.296875,1000.0,221.65625,73.5625,1000.0,220.71875,77.796875,1000.0,232.234375,74.859375,1000.0,231.421875,77.71875,1000.0,268.4375,81.96875,1000.0,291.40625,84.515625,1000.0,279.765625,80.875,1000.0,279.6875,85.03125,1000.0,273.9375,80.765625,1000.0,273.9375,83.1875,1000.0,285.46875,81.796875,1000.0,285.4375,85.640625,1000.0,222.3125,134.078125,1000.0,268.171875,141.015625,1000.0,243.984375,130.140625,1000.0,243.78125,135.609375,1000.0,243.453125,139.4375,1000.0,242.140625,146.40625,1000.0,237.390625,128.140625,1000.0,236.59375,134.21875,1000.0,236.15625,138.0625,1000.0,235.15625,144.40625,1000.0,251.828125,130.421875,1000.0,251.703125,136.515625,1000.0,251.3125,140.421875,1000.0,250.09375,146.65625,1000.0,230.15625,129.765625,1000.0,229.625,133.84375,1000.0,229.265625,136.453125,1000.0,228.5,141.46875,1000.0,259.4375,134.671875,1000.0,259.515625,138.53125,1000.0,259.3125,141.015625,1000.0,258.4375,146.03125,1000.0,7.9375,-1.21875,7.78125,571.546875,7.859375,-2.828125,495.8125,218.8125,978.125,185.53125,978.125,82.984375,978.125,2.625
36.0,37.2881355932,308.271186441,172.779661017,793.36440678,-0.762711864407,212.550847458,71.4322033898,1000.0,236.559322034,74.2542372881,1000.0,225.872881356,69.2118644068,1000.0,224.406779661,74.4491525424,1000.0,219.838983051,68.8644067797,1000.0,218.406779661,73.7711864407,1000.0,231.652542373,70.7372881356,1000.0,230.644067797,74.0677966102,1000.0,270.627118644,78.5254237288,1000.0,296.093220339,80.9491525424,1000.0,282.889830508,77.0169491525,1000.0,283.211864407,81.4915254237,1000.0,276.533898305,76.9322033898,1000.0,276.771186441,79.7288135593,1000.0,289.220338983,77.8728813559,1000.0,289.533898305,82.0677966102,1000.0,219.838983051,136.966101695,1000.0,270.610169492,144.5,1000.0,243.262711864,131.466101695,1000.0,243.211864407,138.093220339,1000.0,242.669491525,142.720338983,1000.0,241.194915254,151.093220339,1000.0,235.974576271,129.415254237,1000.0,235.415254237,136.56779661,1000.0,234.813559322,141.194915254,1000.0,233.542372881,148.703389831,1000.0,252.177966102,131.949152542,1000.0,251.974576271,139.110169492,1000.0,251.542372881,143.788135593,1000.0,250.228813559,151.330508475,1000.0,228.127118644,131.372881356,1000.0,227.830508475,136.398305085,1000.0,227.43220339,139.576271186,1000.0,226.440677966,145.423728814,1000.0,260.813559322,136.872881356,1000.0,260.813559322,141.508474576,1000.0,260.525423729,144.525423729,1000.0,259.516949153,150.474576271,1000.0,7.55084745763,-1.18644067797,7.8813559322,507.347457627,9.04237288136,-1.37288135593,497.296610169,232.872881356,973.728813559,180.372881356,973.728813559,94.2711864407,973.728813559,2.49152542373
36.0,42.8235294118,317.764705882,185.647058824,836.647058824,0.0,213.970588235,75.7941176471,1000.0,239.5,78.6176470588,1000.0,228.205882353,73.7352941176,1000.0,226.5,79.4411764706,1000.0,221.823529412,73.3529411765,1000.0,220.352941176,78.7058823529,1000.0,234.441176471,74.8235294118,1000.0,233.088235294,78.9117647059,1000.0,275.352941176,82.8529411765,1000.0,302.088235294,85.2352941176,1000.0,288.088235294,81.3823529412,1000.0,288.382352941,86.6764705882,1000.0,281.382352941,81.4411764706,1000.0,281.705882353,84.5,1000.0,294.647058824,82.1470588235,1000.0,295.029411765,87.0588235294,1000.0,221.5,147.911764706,1000.0,274.323529412,154.941176471,1000.0,247.0,142.323529412,1000.0,246.647058824,149.147058824,1000.0,245.941176471,155.352941176,1000.0,244.676470588,164.264705882,1000.0,239.029411765,140.441176471,1000.0,238.411764706,147.852941176,1000.0,237.617647059,153.823529412,1000.0,236.294117647,161.588235294,1000.0,256.0,142.764705882,1000.0,255.588235294,150.029411765,1000.0,254.882352941,156.176470588,1000.0,253.911764706,164.058823529,1000.0,230.529411765,142.235294118,1000.0,230.264705882,147.411764706,1000.0,229.676470588,151.647058824,1000.0,228.647058824,157.941176471,1000.0,264.705882353,147.205882353,1000.0,264.558823529,152.147058824,1000.0,264.088235294,156.235294118,1000.0,263.264705882,162.617647059,1000.0,3.70588235294,-1.55882352941,7.5,334.382352941,0.588235294118,-3.70588235294,525.823529412,244.647058824,1000.0,209.617647059,1000.0,124.529411765,1000.0,0.117647058824
36.0,48.0204081633,305.163265306,177.551020408,805.93877551,0.0,205.591836735,79.0612244898,1000.0,229.816326531,80.7755102041,1000.0,219.020408163,76.2857142857,1000.0,217.530612245,81.9591836735,1000.0,212.87755102,76.2040816327,1000.0,211.591836735,81.612244898,1000.0,224.93877551,76.9795918367,1000.0,223.897959184,81.2244897959,1000.0,264.408163265,83.2244897959,1000.0,290.306122449,84.0612244898,1000.0,276.775510204,80.5714285714,1000.0,277.12244898,86.0612244898,1000.0,270.285714286,80.8571428571,1000.0,270.571428571,84.4489795918,1000.0,283.142857143,81.1836734694,1000.0,283.551020408,86.2244897959,1000.0,215.591836735,146.244897959,1000.0,266.530612245,151.06122449,1000.0,237.857142857,140.306122449,1000.0,238.326530612,146.714285714,1000.0,238.040816327,151.163265306,1000.0,237.0,159.367346939,1000.0,230.693877551,138.714285714,1000.0,230.632653061,145.489795918,1000.0,230.183673469,150.020408163,1000.0,229.306122449,157.224489796,1000.0,246.816326531,140.285714286,1000.0,247.142857143,147.102040816,1000.0,247.0,151.795918367,1000.0,246.040816327,158.979591837,1000.0,223.204081633,140.714285714,1000.0,223.183673469,145.530612245,1000.0,223.0,148.734693878,1000.0,222.265306122,154.408163265,1000.0,255.959183673,144.612244898,1000.0,256.346938776,148.857142857,1000.0,256.306122449,151.816326531,1000.0,255.448979592,157.673469388,1000.0,5.22448979592,-1.79591836735,5.44897959184,529.081632653,5.89795918367,-3.77551020408,535.632653061,250.93877551,1000.0,223.224489796,1000.0,91.5510204082,1000.0,0.428571428571
36.0,53.0952380952,308.571428571,191.80952381,806.19047619,0.0,202.357142857,85.3571428571,1000.0,226.761904762,87.5714285714,1000.0,215.761904762,82.7142857143,1000.0,214.428571429,88.9761904762,1000.0,209.666666667,82.4523809524,1000.0,208.404761905,88.5238095238,1000.0,221.857142857,83.4761904762,1000.0,220.880952381,88.2142857143,1000.0,263.404761905,89.8571428571,1000.0,289.452380952,90.0476190476,1000.0,275.976190476,86.1904761905,1000.0,276.166666667,92.6904761905,1000.0,269.404761905,85.8571428571,1000.0,269.595238095,91.1666666667,1000.0,282.404761905,86.9047619048,1000.0,282.69047619,92.7142857143,1000.0,213.333333333,157.047619048,1000.0,265.5,161.428571429,1000.0,235.952380952,151.238095238,1000.0,236.523809524,157.833333333,1000.0,236.142857143,163.976190476,1000.0,235.0,172.833333333,1000.0,228.523809524,149.69047619,1000.0,228.595238095,156.619047619,1000.0,228.19047619,162.857142857,1000.0,227.166666667,170.428571429,1000.0,245.19047619,151.214285714,1000.0,245.547619048,158.214285714,1000.0,245.214285714,164.523809524,1000.0,244.547619048,172.071428571,1000.0,220.833333333,151.5,1000.0,221.142857143,156.452380952,1000.0,220.80952381,160.761904762,1000.0,220.0,166.928571429,1000.0,254.595238095,155.19047619,1000.0,254.857142857,159.642857143,1000.0,254.69047619,163.714285714,1000.0,254.166666667,169.928571429,1000.0,2.09523809524,-2.71428571429,5.02380952381,379.80952381,3.66666666667,0.47619047619,576.142857143,282.166666667,1000.0,269.714285714,1000.0,126.333333333,1000.0,1.11904761905
36.0,54.1971830986,311.751173709,191.309859155,837.169014085,0.0,204.732394366,86.234741784,1000.0,230.305164319,88.9014084507,1000.0,218.694835681,83.6244131455,1000.0,217.38028169,89.661971831,1000.0,212.272300469,83.5070422535,1000.0,211.075117371,89.0281690141,1000.0,225.004694836,84.5821596244,1000.0,224.018779343,89.1079812207,1000.0,265.272300469,90.3427230047,1000.0,290.948356808,90.3286384977,1000.0,277.629107981,86.558685446,1000.0,277.873239437,93.1924882629,1000.0,271.192488263,86.5258215962,1000.0,271.427230047,91.7183098592,1000.0,284.018779343,87.1690140845,1000.0,284.286384977,93.2300469484,1000.0,216.450704225,156.596244131,1000.0,267.76056338,160.924882629,1000.0,239.497652582,151.215962441,1000.0,239.873239437,157.638497653,1000.0,239.544600939,162.568075117,1000.0,238.572769953,171.169014085,1000.0,232.051643192,149.661971831,1000.0,231.976525822,156.568075117,1000.0,231.563380282,161.544600939,1000.0,230.676056338,168.9342723,1000.0,248.41314554,151.145539906,1000.0,248.638497653,158.018779343,1000.0,248.436619718,163.061032864,1000.0,247.685446009,170.497652582,1000.0,224.328638498,151.568075117,1000.0,224.44600939,156.34741784,1000.0,224.169014085,159.741784038,1000.0,223.41314554,165.704225352,1000.0,257.460093897,154.971830986,1000.0,257.685446009,159.276995305,1000.0,257.539906103,162.511737089,1000.0,256.957746479,168.647887324,1000.0,2.15492957746,-1.04225352113,5.09389671362,306.877934272,4.66197183099,2.16431924883,555.103286385,258.661971831,946.478873239,279.262910798,946.478873239,103.962441315,946.478873239,0.676056338028
36.0,54.1685393258,324.921348315,187.04494382,807.752808989,0.0,221.224719101,85.7303370787,1000.0,245.93258427,88.5842696629,1000.0,234.707865169,83.2359550562,1000.0,233.494382022,89.5617977528,1000.0,228.516853933,83.0337078652,1000.0,227.359550562,88.8876404494,1000.0,240.775280899,84.3595505618,1000.0,239.842696629,88.9213483146,1000.0,282.303370787,91.1011235955,1000.0,307.247191011,91.2808988764,1000.0,294.056179775,87.4719101124,1000.0,294.617977528,93.7865168539,1000.0,287.865168539,87.7415730337,1000.0,288.191011236,92.2247191011,1000.0,300.303370787,87.9775280899,1000.0,300.707865169,93.808988764,1000.0,231.269662921,155.685393258,1000.0,283.95505618,161.04494382,1000.0,255.258426966,150.494382022,1000.0,255.483146067,156.95505618,1000.0,255.101123596,162.179775281,1000.0,253.943820225,170.584269663,1000.0,247.629213483,148.820224719,1000.0,247.382022472,155.775280899,1000.0,246.876404494,160.988764045,1000.0,245.91011236,168.314606742,1000.0,264.393258427,150.550561798,1000.0,264.606741573,157.494382022,1000.0,264.269662921,162.764044944,1000.0,263.359550562,170.168539326,1000.0,239.550561798,150.696629213,1000.0,239.505617978,155.449438202,1000.0,239.235955056,158.966292135,1000.0,238.404494382,164.988764045,1000.0,273.539325843,154.696629213,1000.0,273.775280899,159.056179775,1000.0,273.573033708,162.438202247,1000.0,272.876404494,168.561797753,1000.0,1.48314606742,-0.247191011236,5.33707865169,524.011235955,3.20224719101,-0.606741573034,574.842696629,278.157303371,1000.0,271.04494382,1000.0,105.325842697,1000.0,0.808988764045
